unique_id,x,y
679,81.24245832,28.18609973
680,81.35531218,28.1908153
681,81.46819302,28.1954385
682,81.58110029,28.19996926
683,81.69403347,28.2044075
684,81.80699204,28.20875313
685,81.91997546,28.21300609
686,82.0329832,28.2171663
687,82.14601472,28.22123368
688,82.25906949,28.22520816
689,82.37214699,28.22908968
690,82.48524667,28.23287816
691,82.59836799,28.23657353
692,82.71151044,28.24017574
693,82.82467346,28.24368471
694,82.93785652,28.24710039
695,83.05105908,28.25042271
696,83.16428061,28.25365161
697,83.27752056,28.25678705
698,83.3907784,28.25982895
699,83.50405359,28.26277728
700,83.61734559,28.26563197
701,83.73065385,28.26839297
702,83.84397784,28.27106025
703,83.95731701,28.27363374
704,84.07067082,28.2761134
705,84.18403873,28.27849919
706,84.2974202,28.28079107
707,84.41081468,28.28298899
708,84.52422163,28.28509293
709,84.63764051,28.28710283
710,84.75107077,28.28901866
711,84.86451186,28.29084039
712,84.97796325,28.29256799
713,85.09142438,28.29420143
714,85.20489471,28.29574067
715,85.3183737,28.29718569
716,85.43186079,28.29853647
717,85.54535545,28.29979297
718,85.65885712,28.30095518
719,85.77236526,28.30202308
720,81.23707036,28.28607868
721,81.35002844,28.29081394
722,81.46301361,28.29545645
723,81.57602532,28.30000613
724,81.68906304,28.3044629
725,81.80212625,28.30882669
726,81.9152144,28.31309742
727,82.02832697,28.31727501
728,82.14146343,28.32135938
729,82.25462322,28.32535047
730,82.36780583,28.32924821
731,82.48101071,28.33305252
732,82.59423733,28.33676334
733,82.70748514,28.3403806
734,82.82075361,28.34390424
735,82.93404221,28.3473342
736,83.04735038,28.35067041
737,83.16067759,28.35391281
738,83.27402331,28.35706135
739,83.38738698,28.36011598
740,83.50076807,28.36307663
741,83.61416604,28.36594326
742,83.72758033,28.36871581
743,83.84101042,28.37139424
744,83.95445574,28.37397849
745,84.06791577,28.37646853
746,84.18138996,28.3788643
747,84.29487775,28.38116576
748,84.40837861,28.38337288
749,84.52189199,28.38548562
750,84.63541734,28.38750392
751,84.74895412,28.38942777
752,84.86250178,28.39125713
753,84.97605977,28.39299195
754,85.08962755,28.39463222
755,85.65759403,28.40141424
756,85.771209,28.40248661
757,81.00561279,28.37626621
758,81.11861967,28.38120719
759,81.23165479,28.38605522
760,81.34471763,28.3908102
761,81.45780765,28.39547205
762,81.57092433,28.40004069
763,81.68406712,28.40451604
764,81.7972355,28.40889802
765,81.91042893,28.41318654
766,82.02364687,28.41738154
767,82.13688879,28.42148294
768,82.25015414,28.42549067
769,82.3634424,28.42940466
770,82.47675302,28.43322483
771,82.59008546,28.43695112
772,82.70343918,28.44058347
773,82.81681365,28.4441218
774,82.93020831,28.44756606
775,83.04362264,28.45091618
776,83.15705608,28.45417211
777,83.2705081,28.45733379
778,83.38397815,28.46040116
779,83.49746568,28.46337416
780,83.61097015,28.46625275
781,83.72449103,28.46903687
782,83.83802775,28.47172647
783,83.95157978,28.47432151
784,84.06514657,28.47682193
785,84.17872757,28.4792277
786,84.29232224,28.48153877
787,84.40593002,28.4837551
788,84.51955037,28.48587665
789,84.63318275,28.48790338
790,84.7468266,28.48983526
791,84.86048137,28.49167225
792,84.97414651,28.49341432
793,85.08782148,28.49506143
794,85.20150573,28.49661357
795,80.77382261,28.46599693
796,80.88687622,28.47114487
797,80.99995927,28.47619964
798,81.1130712,28.48116116
799,81.2262115,28.48602934
800,81.33937962,28.49080408
801,81.45257504,28.49548531
802,81.56579722,28.50007294
803,81.67904562,28.5045669
804,81.79231971,28.50896709
805,81.90561894,28.51327345
806,82.01894279,28.51748589
807,82.13229071,28.52160435
808,82.24566216,28.52562875
809,82.35905661,28.52955901
810,82.4724735,28.53339507
811,82.58591231,28.53713687
812,82.69937248,28.54078432
813,82.81285348,28.54433738
814,82.92635476,28.54779597
815,83.03987578,28.55116003
816,83.153416,28.55442951
817,83.26697486,28.55760435
818,83.38055182,28.56068448
819,83.49414634,28.56366986
820,83.60775788,28.56656042
821,83.72138587,28.56935613
822,83.83502978,28.57205693
823,83.94868906,28.57466277
824,84.06236315,28.5771736
825,84.17605152,28.57958939
826,84.2897536,28.58191008
827,84.40346886,28.58413564
828,84.51719674,28.58626602
829,84.63093668,28.58830119
830,84.74468815,28.59024111
831,84.85845058,28.59208575
832,84.97222343,28.59383508
833,85.08600614,28.59548905
834,85.19979817,28.59704765
835,80.428635,28.54981733
836,80.54170216,28.55526671
837,80.65480045,28.56062282
838,80.76792935,28.56588556
839,80.88108833,28.57105484
840,80.99427685,28.57613058
841,81.10749438,28.58111266
842,81.22074038,28.58600102
843,81.33401433,28.59079557
844,81.44731568,28.59549621
845,81.56064389,28.60010287
846,81.67399843,28.60461546
847,81.78737877,28.60903391
848,81.90078435,28.61335813
849,82.01421464,28.61758805
850,82.1276691,28.6217236
851,82.24114719,28.62576469
852,82.35464836,28.62971127
853,82.46817208,28.63356325
854,82.58171779,28.63732057
855,82.69528496,28.64098317
856,82.80887303,28.64455097
857,82.92248147,28.64802392
858,83.03610973,28.65140195
859,83.14975726,28.654685
860,83.26342351,28.65787302
861,83.37710794,28.66096594
862,83.49081,28.66396371
863,83.60452913,28.66686628
864,83.7182648,28.6696736
865,83.83201644,28.67238562
866,83.94578351,28.67500228
867,84.05956547,28.67752354
868,84.17336175,28.67994936
869,84.2871718,28.68227969
870,84.40099508,28.6845145
871,84.51483103,28.68665373
872,84.6286791,28.68869735
873,84.74253873,28.69064534
874,84.97029048,28.69425423
875,85.08418149,28.69591508
876,85.19808185,28.69748015
877,80.30925383,28.64407147
878,80.42239471,28.64963694
879,80.53556739,28.65510885
880,80.64877134,28.66048711
881,80.76200601,28.66577161
882,80.87527088,28.67096227
883,80.98856542,28.67605899
884,81.10188908,28.68106169
885,81.21524133,28.68597027
886,81.32862163,28.69078465
887,81.44202944,28.69550474
888,81.55546423,28.70013046
889,81.66892546,28.70466173
890,81.78241257,28.70909846
891,81.89592504,28.71344058
892,82.00946232,28.71768801
893,82.12302386,28.72184068
894,82.23660913,28.7258985
895,82.35021757,28.72986142
896,82.46384865,28.73372935
897,82.57750182,28.73750223
898,82.69117652,28.74117999
899,82.80487222,28.74476257
900,82.91858837,28.7482499
901,83.03232441,28.75164192
902,83.1460798,28.75493858
903,83.25985399,28.7581398
904,83.37364643,28.76124553
905,83.48745657,28.76425573
906,83.60128386,28.76717032
907,83.71512775,28.76998927
908,83.82898767,28.77271253
909,83.94286309,28.77534003
910,84.05675345,28.77787174
911,84.1706582,28.78030761
912,84.28457677,28.7826476
913,84.39850863,28.78489167
914,84.5124532,28.78703977
915,80.18966146,28.73818313
916,80.30287581,28.7438654
917,80.41612263,28.74945382
918,80.52940136,28.75494831
919,80.64271149,28.76034875
920,80.75605247,28.76565506
921,80.86942378,28.77086713
922,80.98282486,28.77598489
923,81.09625519,28.78100823
924,81.20971422,28.78593707
925,81.32320142,28.79077132
926,81.43671624,28.7955109
927,81.55025814,28.80015572
928,81.66382659,28.80470569
929,81.77742103,28.80916075
930,81.89104093,28.8135208
931,82.00468573,28.81778577
932,82.1183549,28.82195558
933,82.23204789,28.82603017
934,82.34576416,28.83000945
935,82.45950314,28.83389337
936,82.5732643,28.83768183
937,82.68704709,28.84137479
938,82.80085096,28.84497217
939,82.91467536,28.84847391
940,83.02851974,28.85187995
941,83.14238354,28.85519023
942,83.25626622,28.85840468
943,83.37016723,28.86152325
944,83.484086,28.86454589
945,83.59802199,28.86747254
946,83.71197465,28.87030314
947,83.82594341,28.87303765
948,83.93992773,28.87567602
949,84.05392705,28.8782182
950,84.16794082,28.88066414
951,84.28196847,28.8830138
952,84.39600945,28.88526715
953,80.06985708,28.83215112
954,80.18314465,28.8379509
955,80.29646534,28.84365655
956,80.40981861,28.84926797
957,80.52320394,28.85478507
958,80.63662079,28.86020774
959,80.75006862,28.86553589
960,80.86354689,28.87076942
961,80.97705506,28.87590825
962,81.09059259,28.88095228
963,81.20415895,28.88590142
964,81.31775358,28.89075558
965,81.43137595,28.89551467
966,81.54502551,28.90017862
967,81.65870172,28.90474734
968,81.77240403,28.90922075
969,81.8861319,28.91359876
970,81.99988478,28.91788131
971,82.11366213,28.92206831
972,82.22746339,28.92615969
973,82.34128801,28.93015537
974,82.45513545,28.93405529
975,82.56900516,28.93785937
976,82.68289659,28.94156756
977,82.79680918,28.94517977
978,82.91074238,28.94869595
979,83.02469564,28.95211603
980,83.13866841,28.95543996
981,83.25266013,28.95866766
982,83.36667025,28.9617991
983,83.48069821,28.9648342
984,83.59474346,28.96777291
985,83.70880544,28.97061519
986,83.8228836,28.97336098
987,83.93697737,28.97601023
988,84.05108621,28.9785629
989,84.16520955,28.98101893
990,84.27934683,28.98337829
991,80.06320041,28.93189225
992,80.17659471,28.93771584
993,80.29002227,28.94344491
994,80.40348255,28.94907938
995,80.51697501,28.95461913
996,80.63049911,28.96006407
997,80.74405432,28.9654141
998,80.8576401,28.97066913
999,80.9712559,28.97582907
1000,81.08490118,28.98089382
1001,81.1985754,28.98586329
1002,81.31227801,28.9907374
1003,81.42600847,28.99551605
1004,81.53976623,29.00019917
1005,81.65355075,29.00478667
1006,81.76736148,29.00927847
1007,81.88119787,29.01367448
1008,81.99505937,29.01797463
1009,82.10894543,29.02217884
1010,82.22285551,29.02628705
1011,82.33678905,29.03029916
1012,82.4507455,29.03421512
1013,82.5647243,29.03803485
1014,82.67872492,29.04175828
1015,82.79274678,29.04538535
1016,82.90678934,29.048916
1017,83.02085204,29.05235015
1018,83.13493432,29.05568775
1019,83.24903564,29.05892874
1020,83.36315543,29.06207306
1021,83.47729313,29.06512065
1022,83.5914482,29.06807146
1023,83.70562006,29.07092543
1024,83.81980817,29.07368252
1025,83.93401195,29.07634268
1026,84.04823086,29.07890585
1027,84.16246434,29.081372
1028,84.27671181,29.08374107
1029,80.05650995,29.0316305
1030,80.17001152,29.03747794
1031,80.28354648,29.04323048
1032,80.3971143,29.04888803
1033,80.51071443,29.05445047
1034,80.62434633,29.05991773
1035,80.73800946,29.06528968
1036,80.85170329,29.07056625
1037,80.96542726,29.07574734
1038,81.07918083,29.08083285
1039,81.19296345,29.08582269
1040,81.30677458,29.09071678
1041,81.42061368,29.09551503
1042,81.53448019,29.10021736
1043,81.64837357,29.10482367
1044,81.76229326,29.10933388
1045,81.87623872,29.11374793
1046,81.99020939,29.11806572
1047,82.10420473,29.12228718
1048,82.21822417,29.12641224
1049,82.33226718,29.13044082
1050,82.44633319,29.13437284
1051,82.56042164,29.13820825
1052,82.67453199,29.14194696
1053,82.78866368,29.14558892
1054,82.90281615,29.14913405
1055,83.01698884,29.1525823
1056,83.1311812,29.1559336
1057,83.24539267,29.1591879
1058,83.35962269,29.16234513
1059,83.4738707,29.16540523
1060,83.58813613,29.16836816
1061,83.70241844,29.17123385
1062,83.81671705,29.17400226
1063,83.93103141,29.17667334
1064,84.04536096,29.17924704
1065,84.15970512,29.18172332
1066,80.16339493,29.13723719
1067,80.27703784,29.14301324
1068,80.39071373,29.14869391
1069,80.50442207,29.1542791
1070,80.61816231,29.1597687
1071,80.73193392,29.16516262
1072,80.84573633,29.17046077
1073,80.95956901,29.17566304
1074,81.07343142,29.18076935
1075,81.187323,29.18577961
1076,81.3012432,29.19069372
1077,81.41519148,29.1955116
1078,81.52916729,29.20023317
1079,81.64317007,29.20485833
1080,81.75719928,29.209387
1081,81.87125435,29.21381911
1082,81.98533475,29.21815457
1083,82.09943991,29.22239332
1084,82.21356928,29.22653526
1085,82.3277223,29.23058033
1086,82.44189842,29.23452845
1087,82.55609709,29.23837956
1088,82.67031773,29.24213359
1089,82.7845598,29.24579046
1090,82.89882274,29.24935011
1091,83.01310599,29.25281249
1092,83.12740898,29.25617752
1093,83.24173116,29.25944514
1094,83.35607196,29.2626153
1095,83.47043083,29.26568794
1096,83.69920051,29.27154044
1097,83.81361019,29.2743202
1098,83.92803568,29.27700223
1099,84.04247643,29.27958647
1100,84.15693185,29.28207289
1101,80.27049621,29.24279317
1102,80.38428072,29.24849701
1103,80.49809781,29.25410498
1104,80.61194694,29.25961698
1105,80.72582755,29.26503291
1106,80.8397391,29.27035267
1107,80.95368105,29.27557618
1108,81.06765284,29.28070333
1109,81.18165392,29.28573403
1110,81.29568374,29.29066821
1111,81.40974175,29.29550575
1112,81.52382741,29.30024659
1113,81.63794015,29.30489064
1114,81.75207942,29.3094378
1115,81.86624467,29.31388801
1116,81.98043534,29.31824118
1117,82.09465088,29.32249724
1118,82.20889073,29.3266561
1119,82.32315433,29.33071769
1120,82.43744112,29.33468195
1121,82.55175055,29.33854879
1122,82.66608205,29.34231816
1123,82.78043506,29.34598997
1124,82.89480903,29.34956417
1125,83.00920338,29.3530407
1126,83.12361757,29.35641948
1127,83.23805102,29.35970046
1128,83.35250317,29.36288358
1129,83.46697346,29.36596878
1130,83.92502471,29.37732932
1131,80.26392146,29.34257028
1132,80.37781513,29.34829733
1133,80.49174152,29.35392812
1134,80.60570008,29.35946256
1135,80.71969025,29.36490054
1136,80.83371149,29.37024196
1137,80.94776324,29.37548673
1138,81.06184496,29.38063476
1139,81.17595609,29.38568596
1140,81.29009609,29.39064022
1141,81.40426439,29.39549748
1142,81.51846044,29.40025763
1143,81.6326837,29.40492059
1144,81.74693359,29.40948629
1145,81.86120957,29.41395463
1146,81.97551107,29.41832554
1147,82.08983755,29.42259894
1148,82.20418843,29.42677475
1149,82.31856316,29.4308529
1150,82.43296118,29.43483332
1151,82.54738193,29.43871593
1152,82.66182485,29.44250066
1153,82.77628936,29.44618744
1154,82.89077492,29.44977622
1155,83.00528095,29.45326692
1156,83.11980689,29.45665948
1157,83.23435218,29.45995384
1158,83.34891624,29.46314995
1159,83.46349852,29.46624773
1160,80.25731344,29.44234454
1161,80.37131683,29.44809485
1162,80.48535307,29.45374851
1163,80.5994216,29.45930542
1164,80.71352188,29.46476549
1165,80.82765335,29.47012861
1166,80.94181547,29.4753947
1167,81.05600767,29.48056364
1168,81.17022941,29.48563536
1169,81.28448013,29.49060977
1170,81.39875927,29.49548676
1171,81.51306628,29.50026626
1172,81.6274006,29.50494818
1173,81.74176167,29.50953244
1174,81.85614894,29.51401895
1175,81.97056183,29.51840764
1176,82.0849998,29.52269842
1177,82.19946228,29.52689121
1178,82.31394871,29.53098595
1179,82.42845852,29.53498256
1180,82.54299115,29.53888096
1181,82.65754604,29.54268109
1182,82.77212263,29.54638287
1183,82.88672034,29.54998625
1184,83.0013386,29.55349116
1185,83.11597687,29.55689752
1186,83.23063455,29.56020529
1187,80.36478569,29.54788955
1188,80.47893232,29.55356613
1189,80.59311138,29.55914556
1190,80.70732231,29.56462776
1191,80.82156457,29.57001263
1192,80.9358376,29.57530006
1193,81.05014084,29.58048996
1194,81.16447374,29.58558225
1195,81.27883574,29.59057683
1196,81.39322628,29.5954736
1197,81.50764481,29.60027249
1198,81.62209075,29.60497341
1199,81.73656356,29.60957626
1200,81.85106267,29.61408098
1201,81.96558752,29.61848747
1202,82.08013755,29.62279566
1203,82.19471218,29.62700547
1204,82.30931087,29.63111683
1205,82.42393303,29.63512966
1206,82.53857812,29.63904388
1207,82.65324555,29.64285944
1208,82.76793476,29.64657625
1209,82.88264519,29.65019426
1210,82.99737627,29.6537134
1211,83.11212742,29.6571336
1212,83.22689808,29.6604548
1213,80.35822156,29.64768144
1214,80.47247914,29.65338097
1215,80.58676928,29.65898297
1216,80.70109143,29.66448734
1217,80.81544503,29.66989399
1218,80.92982952,29.67520281
1219,81.04424436,29.68041372
1220,81.15868898,29.68552661
1221,81.27316282,29.6905414
1222,81.38766531,29.69545799
1223,81.50219591,29.7002763
1224,81.61675405,29.70499625
1225,81.73133915,29.70961774
1226,81.84595067,29.71414069
1227,81.96058804,29.71856502
1228,82.07525068,29.72289066
1229,82.18993804,29.72711752
1230,82.30464955,29.73124553
1231,82.41938463,29.73527461
1232,82.53414273,29.73920469
1233,82.64892327,29.74303571
1234,82.76372569,29.74676758
1235,82.8785494,29.75040025
1236,80.35162432,29.74747049
1237,80.46599339,29.75319302
1238,80.58039517,29.75881763
1239,80.69482908,29.76434422
1240,80.80929458,29.76977269
1241,80.92379111,29.77510295
1242,81.0383181,29.78033489
1243,81.15287499,29.78546843
1244,81.26746123,29.79050347
1245,81.38207625,29.79543992
1246,81.49671948,29.80027769
1247,81.61139036,29.8050167
1248,81.72608833,29.80965686
1249,81.84081282,29.81419808
1250,81.95556327,29.81864029
1251,82.0703391,29.82298341
1252,82.18513975,29.82722735
1253,82.29996464,29.83137204
1254,82.41481322,29.83541741
1255,82.5296849,29.83936338
1256,82.64457912,29.84320988
1257,82.75949531,29.84695684
1258,80.45947495,29.85300227
1259,80.57398892,29.85864953
1260,80.68853516,29.86419838
1261,80.80311312,29.86964872
1262,80.91772223,29.87500045
1263,81.03236193,29.88025347
1264,81.14703167,29.88540769
1265,81.26173086,29.89046302
1266,81.37645896,29.89541937
1267,81.49121539,29.90027664
1268,81.60599959,29.90503475
1269,81.72081099,29.90969362
1270,81.83564902,29.91425315
1271,81.95051311,29.91871328
1272,82.0654027,29.9230739
1273,82.18031721,29.92733496
1274,82.29525606,29.93149637
1275,82.4102187,29.93555805
1276,82.52520454,29.93951994
1277,82.64021301,29.94338195
1278,80.56755039,29.95847867
1279,80.68220952,29.96404982
1280,80.79690049,29.96952207
1281,80.91162276,29.97489531
1282,81.02637574,29.98016946
1283,81.14115887,29.9853444
1284,81.2559716,29.99042006
1285,81.37081334,29.99539634
1286,81.48568354,30.00027315
1287,81.60058162,30.0050504
1288,81.71550702,30.00972801
1289,81.83045916,30.01430589
1290,81.94543747,30.01878396
1291,82.06044138,30.02316213
1292,82.17547031,30.02744034
1293,82.2905237,30.0316185
1294,82.40560097,30.03569653
1295,80.79065659,30.06939273
1296,80.90549256,30.07478753
1297,81.02035939,30.08008283
1298,81.13525649,30.08527855
1299,81.25018331,30.09037457
1300,81.36513927,30.09537083
1301,81.4801238,30.10026721
1302,81.59513634,30.10506364
1303,81.7101763,30.10976003
1304,81.82524312,30.11435629
1305,81.94033622,30.11885234
1306,82.05545503,30.12324809
1307,82.17059897,30.12754348
1308,80.78438126,30.16926069
1309,80.89933152,30.17467709
1310,81.01431275,30.17999359
1311,81.1293244,30.18521011
1312,81.24436588,30.19032655
1313,81.35943663,30.19534281
1314,81.47453607,30.20025881
1315,81.58966362,30.20507445
1316,81.70481873,30.20978966
1317,81.8200008,30.21440433
1318,81.93520927,30.2189184
1319,82.05044355,30.22333177
1320,82.16570307,30.22764437
1321,80.77807439,30.26912593
1322,80.8931395,30.27456397
1323,81.00823571,30.27990172
1324,81.35370529,30.29531229
1325,81.46892021,30.30024794
1326,81.58416337,30.30508284
1327,81.69943419,30.30981689
1328,81.81473209,30.31445002
1329,81.9300565,30.31898214
1330,82.04540683,30.32341316
1331,82.16078251,30.32774302
1332,80.65658713,30.36342815
1333,80.77173584,30.36898846
1334,81.34794514,30.39527925
1335,81.46327611,30.40023459
1336,81.57863545,30.40508878
1337,81.69402256,30.40984173
1338,81.80943687,30.41449335
1339,81.9248778,30.41904355
1340,80.53486886,30.4575825
1341,80.6501009,30.46326582
1342,80.76536547,30.46884825
